ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,Time
412,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84466,402.24636816978455
413,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8501799999999999,372.5597867965698
414,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84618,396.31518268585205
415,"{'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84332,370.1662919521332
416,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8488199999999999,436.5946979522705
417,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.83918,329.88683104515076
418,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84772,376.9199252128601
419,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8454200000000001,369.8853530883789
420,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8405400000000001,325.2442545890808
421,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8412600000000001,414.7077338695526
422,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8485400000000002,405.14116501808167
423,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8478,411.2563078403473
424,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8517199999999999,410.94130992889404
425,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8423,376.2538456916809
426,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8497,443.89967703819275
427,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.84324,409.0221040248871
428,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8521000000000001,395.6245450973511
429,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84534,377.3708713054657
430,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8464,390.349577665329
431,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.85084,377.33010029792786
432,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84566,372.7985279560089
433,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.84672,424.51225185394287
434,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8497199999999999,450.16832756996155
435,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8495800000000001,385.399489402771
436,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84738,396.09014439582825
437,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8463799999999999,399.7812101840973
438,"{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8460000000000001,387.9180853366852
439,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}",0.84894,394.5280933380127
440,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8511599999999999,450.80665278434753
441,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8478800000000002,333.95817160606384
442,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.843,399.3997206687927
443,"{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8459000000000001,410.3168249130249
444,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8495799999999999,366.56362557411194
445,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.85128,372.6544141769409
446,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.84106,343.941410779953
447,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.85154,373.14953899383545
448,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8397600000000001,339.4001421928406
449,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8495199999999998,377.1452536582947
450,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8475199999999999,419.46487951278687
451,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8477,395.90323781967163
452,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8452,341.30776262283325
453,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8513999999999999,395.25520372390747
454,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84528,376.9591009616852
455,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84648,348.45247054100037
456,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8521599999999999,350.9874532222748
457,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}",0.8383200000000001,346.3012926578522
458,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8448,315.32650089263916
459,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.85138,472.76769948005676
460,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84694,387.18342876434326
461,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8485800000000001,394.7021026611328
462,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84802,376.7924952507019
463,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84802,396.0109474658966
